name,category,subcategory,brand,description,image_url,tags,status
"BCR5118 – Fiksuese kabulli e bardhe me gozhde, 14/30 50 cope",Elektrik,,,,,elektrik,active
Kanaline me ngjitje 40x16mm PVC (50 cope) – 625007,Elektrik,,,,,elektrik,active
"Llambe LED LIGHTPRO fuqia 9 W, 220 – 240 V, 3000 K / 4000 K / 6500 K, 806 lm portollamba E27",Elektrik,Ndriçim LED,,,,elektrik,active
"Llambe spoti LED WELLMAX fuqia 7 W, 176 – 264 V, 4000 K, 630 lm portollamba GU10",Elektrik,Ndriçim LED,,,,elektrik,active
"Llambe spoti LED WELLMAX fuqia 7 W, 176 – 264 V, 6500 K, 595 lm portollamba GU10",Elektrik,Ndriçim LED,,,,elektrik,active
5511700 – Prize shuko femer e gomuar e zezë,Elektrik,Çelësa & Prize,,,,elektrik,active
"Llambe LED ED-SON fuqia 15 W, 220 V, 3000 K, 1350 lm portollamba E27",Elektrik,Ndriçim LED,,,,elektrik,active
"Llambe LED ED-SON fuqia 15 W, 220 V, 4000 K, 1350 lm portollamba E27",Elektrik,Ndriçim LED,,,,elektrik,active
"Llambe LED ED-SON fuqia 15 W, 220 V, 6500 K, 1350 lm portollamba E27",Elektrik,Ndriçim LED,,,,elektrik,active
44025161 – Kanalinë 25×16 me Ngjitje ( 2m ),Elektrik,,,,,elektrik,active
Kanaline me ngjitje 25x25mm PVC (50 cope) – 625006,Elektrik,,,,,elektrik,active
"BCR5114 – Fiksuese kabulli e bardhe me gozhde, 10/25 100 cope",Elektrik,,,,,elektrik,active
"Llambe spoti LED WELLMAX fuqia 4W, 176 – 264 V, 4000 K, 360 lm portollamba GU10",Elektrik,Ndriçim LED,,,,elektrik,active
"Llambe spoti LED WELLMAX fuqia 4 W, 176 – 264 V, 6500 K, 340 lm portollamba GU10",Elektrik,Ndriçim LED,,,,elektrik,active
72401 – Adaptor me 3 priza 2.5A/230V,Elektrik,Çelësa & Prize,,,,elektrik,active
Spinë shuko mashkull e gomuar e zezë,Elektrik,,,,,elektrik,active
"Llambe Spoti GU10 Led 8W ,3000K , 600Lm",Elektrik,Ndriçim LED,,,,elektrik,active
"Llambe Spoti GU10 Led 8W ,4000K , 600Lm",Elektrik,Ndriçim LED,,,,elektrik,active
"Llambe Spoti GU10 Led 8W ,6500K , 600Lm",Elektrik,Ndriçim LED,,,,elektrik,active
"Llambe spoti LED ED-SON fuqia 7 W, 220 V, 3000 K, 420 lm portollamba GU10",Elektrik,Ndriçim LED,,,,elektrik,active
"Llambe spoti LED ED-SON fuqia 7 W, 220 V, 6500 K, 420 lm portollamba GU10",Elektrik,Ndriçim LED,,,,elektrik,active
7714200 – Adaptor shuko sistem Anglez/Amerikan I bardhe,Elektrik,,,,,elektrik,active
"Llambe LED LIGHTPRO fuqia 15 W, 220 – 240 V, 4000 K, 1521 lm portollamba E27",Elektrik,Ndriçim LED,,,,elektrik,active
"Llambe LED LIGHTPRO fuqia 15 W, 220 – 240 V, 6500 K, 1521 lm portollamba E27",Elektrik,Ndriçim LED,,,,elektrik,active
Kanaline me ngjitje 25x16mm PVC (80 cope) – 625005,Elektrik,,,,,elektrik,active
"BCR5112 – Fiksuese kabulli e bardhe me gozhde, 8/20 100 cope",Elektrik,,,,,elektrik,active
"Llambe LED LIGHTPRO fuqia 12 W, 220 – 240 V, 4000 K, 1251 lm portollamba E27",Elektrik,Ndriçim LED,,,,elektrik,active
"Llambe LED LIGHTPRO fuqia 12 W, 220 – 240 V, 6500 K, 1251 lm portollamba E27",Elektrik,Ndriçim LED,,,,elektrik,active
"Llambe LED WELLMAX ”Pro-Series” fuqia 9 W, 176 – 264 V, 4000 K, 810 lm portollamba E27",Elektrik,Ndriçim LED,,,,elektrik,active
7913500 – Spinë e Drejtë shuko mashkull e zeze,Elektrik,,,,,elektrik,active
7714300 – Prize shuko Femer me 5 vende e bardhe,Elektrik,Çelësa & Prize,,,,elektrik,active
44020101 – Kanalinë 20×10 me Ngjitje ( 2m ),Elektrik,,,,,elektrik,active
"BCR5110 – Fiksuese kabulli e bardhe me gozhde, 7/20 100 cope",Elektrik,,,,,elektrik,active
7911700 – Prize shuko femer e drejte e zeze,Elektrik,Çelësa & Prize,,,,elektrik,active
"BCR5108 – Fiksuese kabulli e bardhe me gozhde, 6/20 100 cope",Elektrik,,,,,elektrik,active
"Llambe Spoti GU10 Led 5W ,3000K , 400Lm",Elektrik,Ndriçim LED,,,,elektrik,active
"Llambe Spoti GU10 Led 5W ,4000K , 400Lm",Elektrik,Ndriçim LED,,,,elektrik,active
"Llambe Spoti GU10 Led 5W ,6500K , 470Lm",Elektrik,Ndriçim LED,,,,elektrik,active
"Llambe LED LIGHTPRO fuqia 5 W, 220 – 240 V, 3000 K, 470 lm portollamba E14",Elektrik,Ndriçim LED,,,,elektrik,active
"Llambe LED LIGHTPRO fuqia 5 W, 220 – 240 V, 4000 K, 470 lm portollamba E14",Elektrik,Ndriçim LED,,,,elektrik,active
"Llambe LED LIGHTPRO fuqia 5 W, 220 – 240 V, 6500 K, 470 lm portollamba E14",Elektrik,Ndriçim LED,,,,elektrik,active
44016161 – Kanalinë 16×16 me Ngjitje ( 2m ),Elektrik,,,,,elektrik,active
7714100 – Adaptor prize Sistem Anglez,Elektrik,Çelësa & Prize,,,,elektrik,active
Kanaline me ngjitje 20x10mm PVC (99 cope) – 625004,Elektrik,,,,,elektrik,active
"BCR5106 – Fiksuese kabulli e bardhe me gozhde, 5/15 100 cope",Elektrik,,,,,elektrik,active
7711600 – Spinë e 90° shuko mashkull e kuqe,Elektrik,,,,,elektrik,active
7911000 – Spike e thjeshte shuko mashkull e zeze,Elektrik,,,,,elektrik,active
"Llambe LED LIGHTPRO fuqia 9 W, 220 – 240 V, 3000 K, 806 lm portollamba E27",Elektrik,Ndriçim LED,,,,elektrik,active
"Llambe LED LIGHTPRO fuqia 9 W, 220 – 240 V, 4000 K, 806 lm portollamba E27",Elektrik,Ndriçim LED,,,,elektrik,active
"Llambe LED ED-SON fuqia 9 W, 220 V, 4000 K, 810 lm portollamba E27",Elektrik,Ndriçim LED,,,,elektrik,active
"Llambe LED ED-SON fuqia 9 W, 220 V, 3000 K, 810 lm portollamba E27",Elektrik,Ndriçim LED,,,,elektrik,active
"Llambe LED ED-SON fuqia 9 W, 220 V, 6500 K, 810 lm portollamba E27",Elektrik,Ndriçim LED,,,,elektrik,active
7711500 – Spinë e Drejtë shuko mashkull e kuqe,Elektrik,,,,,elektrik,active
44015101 – Kanalinë 15×10 me Ngjitje ( 2m ),Elektrik,,,,,elektrik,active
Kanaline me ngjitje 16x16mm PVC (120 cope) – 625003,Elektrik,,,,,elektrik,active
"Llambe LED 9W, E27, 6500K (10cope)(100 cope)",Elektrik,Ndriçim LED,,,,elektrik,active
"BCR5104 – Fiksuese kabulli e bardhe me gozhde, 4/15 100 cope",Elektrik,,,,,elektrik,active
"BCR5102 – Fiksuese kabulli e bardhe me gozhde, 3,5/15 100 cope",Elektrik,,,,,elektrik,active
"BCR5100 – Fiksuese kabulli e bardhe me gozhde, 3/15 100 cope",Elektrik,,,,,elektrik,active
"Llambe LED LIGHTPRO fuqia 7 W, 220 – 240 V, 6500 K, 470 lm portollamba E27",Elektrik,Ndriçim LED,,,,elektrik,active
44012121 – Kanalinë 12×12 me Ngjitje ( 2m ),Elektrik,,,,,elektrik,active
Kanaline me ngjitje 15x10mm PVC (132 cope) – 625002,Elektrik,,,,,elektrik,active
Kanaline me ngjitje 12x12mm PVC (135 cope) – 625001,Elektrik,,,,,elektrik,active
ED-770 – Portollambe GU10,Elektrik,,,,,elektrik,active
Portollambe GU10,Elektrik,,,,,elektrik,active
108025RU – Trapan magnetik RU25 1200W 230 V,Elektrik,,,,,elektrik,active
534489 – Zmeriluese muresh GE 6 R-EC karbon 500W/225mm/1100-1680rpm set me cante dhe 24 letra zmerilimi 225mm,Elektrik,,,,,elektrik,active
ComboKit me 3 bateri 18V/5.0 Ah  ( DS18DE +  DH18DBL +  WH18DC  + G18DBL),Elektrik,,,,,elektrik,active
"Matrapik per thyerje H65SB3-WT 42J, 30 mm,1340 W",Elektrik,,,,,elektrik,active
DH36DMA-WAZ – Matrapik SDS-Max 7.1J me 2 bateri 36 V/4.0-8.0Ah,Elektrik,,,,,elektrik,active
"108010A – Trapan magnetik A10 230 V me thellesi shpimi deri ne 35,0 mm",Elektrik,,,,,elektrik,active
"329673 – Hapese Kanali MS 1706 RF SET 1400 Watt, Ø140 mm",Elektrik,,,,,elektrik,active
"Matrapik SDS-Max 13.4J ,1.500W ,45 mm me motor pa karboncina",Elektrik,,,,,elektrik,active
"DP3211005 – Trapan Kollone 1500W, kapaciteti max i shpimit 32mm",Elektrik,,,,,elektrik,active
494631 – Gure fleksibel per hapje kanale me adaptor pluhuri L 26-6 230 2600 W/230mm + disk diamanti 230 mm,Elektrik,,,,,elektrik,active
"Karikues dhe starter Dynamic 520, 12-24V, 1.6-10Kw, 1000Ah",Elektrik,,,,,elektrik,active
Zmeriluese muresh GE 5 ECO / Giraffe 500 W / 225 mm +  Adaptor r SAD-C D36/27 AS/NL (405884)+(408360,Elektrik,,,,,elektrik,active
"Vidiator gipsi 1/4” me 2 bateri 18V/4.0Ah + koke automatike me vida, 0-5000 rpm+valixhe",Elektrik,Siguresa Automatike,,,,elektrik,active
"W18DB-WCZ – Vidiator gipsi me bateri 18V, 1/4’’(vetem trup)",Elektrik,,,,,elektrik,active
DH18DPC-WUZ – Matrapik SDS-Plus me 2 bateri 18V/5.0 Ah 3.2 J,Elektrik,,,,,elektrik,active
"Karikues dhe starter Dynamic 420, 12-24V, 1.6-10Kw, 1000Ah",Elektrik,,,,,elektrik,active
"DH36DMA-W2Z – Matrapik SDS-Max me bateri 36V , 7.1 J , 40 mm, motor pa karboncina (vetem trup)",Elektrik,,,,,elektrik,active
"WR36DE-WRZ – Pistolete dadicekesh 1/2”me 2 bateri 36 V/2.5AH, force shtrengimi 770 Nm",Elektrik,,,,,elektrik,active
"RH1700558 – Matrapik SDS-Max 1700W me motorr vertikal ,19 J",Elektrik,,,,,elektrik,active
373680 – Poliatrice elektrike PE 14-2 150 -1400W / tampon 150 mm 2600 rpm/min,Elektrik,,,,,elektrik,active
"42.507.15 – Trapan Bango TE-BD 750 E, 750 W, mandrino Ø16 lartesia 320 mm",Elektrik,,,,,elektrik,active
Set zmeriluese muri Giraffe GE MH 18.0-EC/5.0 Set+MH-R me 2 bateri 18V/5.0 Ah + karikues,Elektrik,,,,,elektrik,active
Gure fleksibel me bateri 36V/230 mm (vetem trup),Elektrik,,,,,elektrik,active
"Matrapik SDS-Max 10.5J ,1100W, 40 mm, 7.1 kg",Elektrik,,,,,elektrik,active
"Karikues dhe starter Dynamic 320, 12-24V, 1-6.4Kw, 700Ah",Elektrik,,,,,elektrik,active
PDB22001 – Matrapik per thyerje 2200W 75J,Elektrik,,,,,elektrik,active
"DDM38001 – Trapan kollone 3800W, diametri max I shpimit 230mm",Elektrik,,,,,elektrik,active
"WR36DF-W2Z – Pistolete dadickesh me bateri 36V , 3/4″, 1900 Nm- 2400 Nm, per  M10-M36, motor pa karbo (vetem trup)",Elektrik,,,,,elektrik,active
"Tronkatrice me syprine 1800W, Disk ?305×30.0mm",Elektrik,,,,,elektrik,active
"CCNLI9008 – Pistolete Gozhdesh Betoni me bateri 20V/4.0 Ah, per gozhde 15 – 40 mm(1000 gozhde ne paketim)",Elektrik,,,,,elektrik,active
"Pistolete dadicekesh 3/4” 1750Nm, 2 bateri 20V/8.0 Ah, motor pa karboncina + 3 koka kriketi 30/32/34mm – CIWLI20175",Elektrik,,,,,elektrik,active
"TP15003 – Sharre plani 1500 Watt, thellesia max e prerjes 153mm",Elektrik,,3M,,,elektrik,active
"Tronkatrice me shine 2400W, Disk Ø305×30.0mm",Elektrik,,,,,elektrik,active
461229 – Set poliatrice me 2 bateri 18V / 5.0Ah PE 150 18 EC / tampon 150 mm + paste lucidimi,Elektrik,,,,,elektrik,active
497312 – Perzjerese Kolli Elektrike me 2 marshe 1600W / MXE 1602 + Shufer WR2 160×600 M 14,Elektrik,,,,,elektrik,active
41.391.30 – Matrapik Hexagon per thyerje TE-DH50 me aks 30 mm/ 1700 W / 50 J,Elektrik,,,,,elektrik,active
507482 Zmeriluese Rrethore motor pa karboncina FLEX,Elektrik,,,,,elektrik,active
Pistolete Dadiçekesh me bateri 36V / 18V 3/4” 1800 Nm (vetem trup),Elektrik,,,,,elektrik,active
Pistolete Dadiçekesh elektrike 1/2″ 370 W / 360 Nm,Elektrik,,,,,elektrik,active
Vibrator betoni me bateri 36V / 28 mm (vetem trup),Elektrik,,,,,elektrik,active
Matrapik SDS-Plus 3.2J me bateri 36 V(vetem trup),Elektrik,,,,,elektrik,active
TS26005 – Sharre ndertimi portative 2600W,Elektrik,,,,,elektrik,active
"DV36DC-W2Z – Trapan me goditje me bateri 36V, 155 Nm, motor pa karboncina (vetem trup)",Elektrik,,,,,elektrik,active
Set HIKOKI KC18DD-WAZ Vidiator me bateri DS18DD (55Nm) + Vidiator me goditje140 Nm me 2 bateri,Elektrik,,,,,elektrik,active
Gure fleksibel 2600W/ Ø230 mm / L 26-6 230 TK-S (perfshire 1 disk diamanti) (455954)+(349054)+253049,Elektrik,,,,,elektrik,active
"447706 – Zmeriluese Rrethore me motor pa karboncina ORE 5-150 EC, 400 wat, tamponi 150 mm oshilimi 5 mm",Elektrik,,,,,elektrik,active
"447684 – Zmeriluese Rrethore me motor pa karboncina ORE 3-150 EC, 400 wat, tamponi 150 mm oshilimi 3 mm",Elektrik,,,,,elektrik,active
Gure Fleksibel 2200 W Ø 230 mm me motor pa karboncina dhe çeles sigurie,Elektrik,,,,,elektrik,active
"DP207505 – Trapan Kollone 750W, kapaciteti max i shpimit 20mm",Elektrik,,,,,elektrik,active
Gershere llamarine me bateri 14.4 V – 18 V / 1.6 mm (vetem trup),Elektrik,,,,,elektrik,active
"Pistolete boje elektrike per bojra uji 1010 Watt, 1,5Lt/min",Elektrik,,,,,elektrik,active
Combo Kit 3Ne1 me 2 Bateri 20V/5.0Ah (Zmeriluese dore DWS10508 + Zmeriluese Rrethore CROSLI2002 + Pi,Elektrik,,,,,elektrik,active
Combo Kit 3Ne1 me 2 Bateri 20V/2.0Ah (Trapan me goditje CIDLI209681 + Matrapik CRHLI20288 + Pistolet – COSLI250281,Elektrik,,,,,elektrik,active
Zmeriluese muri me motor pa karboncina 400W 900-2100rpm (me shirit LED),Elektrik,Ndriçim LED,,,,elektrik,active
505943 – Vidiator Gipsi me bateri DW 45 18.0-EC C + Set me 2 bateri 18V/2.5 Ah dhe karikues,Elektrik,,,,,elektrik,active
Combo Kit 5Ne1 me 2 bateri 20V/4.0 Ah (Trapan me goditje 66Nm CIDLI206681 + Matrapik CRHLI20228 + Gure fleksibel CAGLI27153 + P.Dadicekesh CIWLI20501 + Ndricues CWLI2038+ aksesore) – CKLI2059,Elektrik,,,,,elektrik,active
"Pistolete dadicekesh 3/4” 1350Nm, 2 bateri 20V/5.0 Ah, motor pa karboncina + 3 koka kriketi 27/30/3",Elektrik,,,,,elektrik,active
"Vidiator me 2 bateri 18V/5.0AH, 70Nm, pa karboncina 2000rpm me valixhe – DS18DE-WJZ",Elektrik,,,,,elektrik,active
"Sharre hekuri me bateri 18V SBE 64 18-EC, pa karboncina lama 835mm (vetem trup)",Elektrik,,,,,elektrik,active
"DV18DC-W2Z – Trapan me goditje me bateri 18V, 140 Nm, motor pa karboncina (vetem trup)",Elektrik,,,,,elektrik,active
"JAP15001 – Sharre Plani 1500W, thika 210mmx16.5mm",Elektrik,,,,,elektrik,active
406546 – Gure fleksibel me reostat per Inox 1400 W Ø125 mm / LE 14-7 125 INOX,Elektrik,,,,,elektrik,active
"Freze vertikale me bateri 36V, me motor pa karboncina (vetem trup)",Elektrik,,,,,elektrik,active
"Freze dore me bateri 18V, me motor pa karboncina (vetem trup)",Elektrik,,,,,elektrik,active
DDM28001 – Trapan Kollone 2800 Watt,Elektrik,,,,,elektrik,active
"Karikues baterie & boost Alpine 30, 12-24V, 0.8Kw, 30-400-12/24V",Elektrik,,,,,elektrik,active
Matrapik SDS-Plus 1.3J me bateri 18V (vetem trup),Elektrik,,,,,elektrik,active
"DS18DC-W2Z – Vidiator me bateri 18V, 140Nm(vetem trup)",Elektrik,,,,,elektrik,active
"41.390.99 – Matrapik SDS-Max TE-DH 32 per thyerje, 1500W/32 J",Elektrik,,,,,elektrik,active
"UC18YSL3-WHZ – Set me karikues dhe 2 bateri MultiVolt 18-36V, 2.5Ah/5.0Ah",Elektrik,,,,,elektrik,active
"43.405.10 – Sharre ndertimi TC-TS 254 2200W, Ø254 x ø30 mm 45-90°",Elektrik,,,,,elektrik,active
WR36DE-W2Z – Pistolete Dadiçekesh me bateri 36V / 18V 1/2” 1050 Nm (vetem trup),Elektrik,,,,,elektrik,active
41.390.87 – Matrapik per thyerje TC-DH43 me aks 30mm/1600W/43J,Elektrik,,,,,elektrik,active
"Vidiator me goditje WH18DD-WPZ ,1/4″ me 2 bateri 18 V / 5.0 Ah",Elektrik,,,,,elektrik,active
"9704489-01 – Bateri Li-Ion BLI200X, 36V/5.2 Ah",Elektrik,,,,,elektrik,active
G3613DE-W2Z – Gure fleksibel me bateri motor pa karboncina 36 V/125 mm (vetem trup),Elektrik,,,,,elektrik,active
"520756 – Vidiator me goditje me bateri 18V, motor pa karboncina (vetem trup)",Elektrik,,,,,elektrik,active
Sharre shirit 1100w thika 1140×12.7×0.6mm 3m kabell,Elektrik,Aksesorë Elektrik,3M,,,elektrik,active
491268 – Pistolete dadicekesh me bateri IW 1/2″ 18.0-EC C (vetem trup),Elektrik,,,,,elektrik,active
"Pistolete dadicekesh 18V, IW 3/4 pa karboncinca 1060nM ( vetem trup ) – 492612",Elektrik,,,,,elektrik,active
"G1813DVE-W2Z – Gure fleksibel me reostat dhe bateri 18V/125 mm, 3,200-8,000 rpm (vetem trup)",Elektrik,,,,,elektrik,active
RH1200428 – Matrapik SDS-Max 1200 W me motorr vertikal,Elektrik,,,,,elektrik,active
491314 – Matrapik me bateri CHE2-26 18V(vetem trup),Elektrik,,,,,elektrik,active
"43.404.90 – Sharre portative TC-TS 2025/2 U, 1800 W, disku 250×30 mm",Elektrik,,,,,elektrik,active
FBCLI20245 – Set me 4 bateri 20V/5.0 Ah + karikues dopio I shpejte + valixhe plastike,Elektrik,,,,,elektrik,active
"PDB15006 – Matrapik SDS-Max per thyerje me motorr vertikal 1500 W, 5-25 J",Elektrik,,,,,elektrik,active
"Trapan me goditje me bateri 18V PD 2G 18-EC HD2 C 170Nm, pa karboncina (vetem trup) – 535162",Elektrik,,,,,elektrik,active
"YT-81811 – Ndricues kantienri me stativ portabel 5000LM,50W I karikueshem",Elektrik,,,,,elektrik,active
Pistolete dadicekesh me bateri 18V IW 1/2″ 950nM 18.0-EC C (Vetem trup),Elektrik,,,,,elektrik,active
"WR36DG-W2Z – Pistolete dadickesh me bateri 36V , 1/2″",Elektrik,,,,,elektrik,active
531035 – Perzjerese kolli MXE 1010W + shufer perzjerese 120mm,Elektrik,,,,,elektrik,active
"WH36DC-W4Z – Vidiator me goditje 1/4′ me bateri 36V, moment rrotullimi 215Nm (vetem trup)",Elektrik,,,,,elektrik,active
"42.599.60 – Zmeriluese muri TE-DW 225 X, 750 W / 225 mm",Elektrik,,,,,elektrik,active
"Sharre me lama horizontale me bateri me motor pa karboncina (kapaciteti prerjes 120,130,19MM) (vetem",Elektrik,,,,,elektrik,active
Sharre hekuri me bateri 18 V / 5.0 Ah me motor pa karboncina (vetem trup),Elektrik,,,,,elektrik,active
"PTC8001 – Prerese pllakash 800 W, disku 200 x 25.4 mm",Elektrik,,,,,elektrik,active
Combo Kit (Pistolete Dadicekesh 850Nm TIWLI20851 +TAGLI21154 +TVLI201261) me 2 bateri 20V/5.0Ah + ak,Elektrik,,,,,elektrik,active
Combo Kit 4Ne1 me 2 bateri 20V/4.0 Ah (Trapan me goditje 96Nm CIDLI209681 + Gure fleksibel CAGLI2715,Elektrik,,,,,elektrik,active
Combo Kit 4Ne1 me 2 bateri 20V/4.0 Ah (Trapan me goditje 96Nm CIDLI209681 + Gure fleksibel CAGLI2715 – COSLI241292,Elektrik,,,,,elektrik,active
Combo kit 4Ne1 me 2 bateri 20V/4.0 Ah (Trapan me goditje 96NmCIDLI209681 + Vidiator me goditje 285Nm CIRLI20281 + Sharre rrethoreCSLI1851 + Ndricues kantieri 2000LMN CWLI2088) – COSLI241297,Elektrik,,,,,elektrik,active
"Combo Kit 4Ne1 me 2 bateri 20V/4.0Ah (Motosharre CGSLI20128, Motokose CGTLI20018, Krasitese ligustrash CHTLI20018, Fryrese gjethesh CABLI20428) – COSLI250496",Elektrik,,,,,elektrik,active
Set me 2 bateri 18V/5.0Ah dhe karikues  P55 R,Elektrik,,,,,elektrik,active
"499285 – Gure fleksibel me bateri LBE 125 18.0-EC C, me reostat dhe frene sigurie (vetem trup)",Elektrik,,,,,elektrik,active
"Trapan/Vidiator me bateri 18V DD 2G 18-EC HD2 C 170Nm, pa karboncina (vetem trup) – 535165",Elektrik,,,,,elektrik,active
"532028 – Matrapik SDS-Plus CHE2-28 800W, 2.7 Jaul + adaptor per thithjen e pluhurit",Elektrik,,,,,elektrik,active
"CJ18DB-W2Z – Sharre me lama vertikale me bateri 18V, 135 mm (vetem trup)",Elektrik,,,,,elektrik,active
277014008/ST1 – E 440 Batteri,Elektrik,,,,,elektrik,active
"Sharre Shirit Bango 350W, thellesia prerjes 80mm, gjeresia prerjes 230mm + Syze mbrojtese me xham  te verdhe Polikarbonat (YT-7362)",Elektrik,Aksesorë Elektrik,,,,elektrik,active
"BDX2150 – Tronkatrice me syprine, 1200W, Φ210mm, 5300rpm, 0/90°, 45°/0°, 45°/45°",Elektrik,,,,,elektrik,active
"CCSNLI6008 – Pistolete Majash U me bateri 20V/2.0Ah, motor pa karboncina, per maja U K10~K40",Elektrik,,,,,elektrik,active
491241 – Vidiator me goditje me bateri 18V ID 1/4” (vetem trup),Elektrik,,,,,elektrik,active
491276 – Vidiator gipsi me bateri 18V DW 45 18.0-EC C 1/4” (vetem trup) + 2 bateri 18V/2.5Ah,Elektrik,,,,,elektrik,active
Matrapik SDS-Plus CHE 2-28 800W me valixhe plastike – 533851,Elektrik,,,,,elektrik,active
"TS150078 – Sharre Ndertimi Portative 1500W, Disk Ø254x16mm",Elektrik,,,,,elektrik,active
"DS18DD-WPZ – Vidiator me 2 bateri 18V 5.0Ah, 55Nm,1700rpm",Elektrik,,,,,elektrik,active
"BM2S180017 – Tronkatrice me shine 1800 Watt, 255",Elektrik,,,,,elektrik,active
491292 – Trapan me 4 marshe DD 4G me bateri 18 V ( vetem trup),Elektrik,,,,,elektrik,active
WLC30001 – Hapese kanali 3000 W 130 mm,Elektrik,,,,,elektrik,active
8284 – Ajerngrohese Industriale 2200 W / 80-650°C / HG 2420 E,Elektrik,,Grohe,,,elektrik,active
"ING-CB70035 – Karikues baterie makinash 12 – 24 V / 160-1200 Ah, starti max 450 Ah",Elektrik,,,,,elektrik,active
"Trapan me goditje me bateri 18VPD 2G 18-EC MD DC C 115Nm, pa karboncina (vetem trup) – 534903",Elektrik,,,,,elektrik,active
Combo Kit 3Ne1 me 2 bateri 16V/2.0Ah (Trapan me goditje 60Nm  + Nivelues me lazer 3D 0-35m – TOSLI250101,Elektrik,,,,,elektrik,active
"Matrapik SDS-Plus me 3 funksione, 2 bateri 20V/5.0 Ah, 4.5 J/28mm, motor pa karboncina + 3 punto / 1",Elektrik,,,,,elektrik,active
Combo Kit 3Ne1 me 2 bateri 20V/4.0 Ah (Trapan me goditje 66Nm CIDLI206681 + Gure fleksibel CAGLI2715 – COSLI241198,Elektrik,,,,,elektrik,active
"COSLI241081 – Combo Kit me 2 bateri 20V/2.0Ah/4.0 Ah dhe 5 makineri + aksesore (CSLI1402, CIDLI206681, CIRLI20281,CSHSLI2014,CWLI2038)",Elektrik,,,,,elektrik,active
COSLI241181 – Combo Kit me 2 bateri 20V/5.0 Ah (Pistolete Dadicekesh 850Nm CIWLI20851 + Ndricues CWLI2088) + aksesore,Elektrik,,,,,elektrik,active
"HKTHP31521 – Set me 152 Vegla, Pistolete Dadicekesh me bateri 20V/4.0Ah, 500Nm + aksesore",Elektrik,,,,,elektrik,active
WAY1A10 – PISTOLETE BOJE PROFESIONALE ME SISTEM AUTOMATIK LUBRIFIKIMI,Elektrik,Siguresa Automatike,,,,elektrik,active
Trapan bango TC-BD 500 / 500 W mandrino Ø13 lartesia 630 mm – 45.205.93,Elektrik,,,,,elektrik,active
"42.579.59 – Matrapik SDS-Max 1050W 9J, 38mm me 3 funksione me valixhe dhe aksesore",Elektrik,,,,,elektrik,active
"Perzjerese kolli 1600W me shufer 160mm , 5.7kg ,150-650 rpm",Elektrik,,,,,elektrik,active
WH18DC-W2Z – Vidiator me goditje me bateri 18V/210Nm (vetem trup),Elektrik,,,,,elektrik,active
"DV18DE-W2Z – Trapan me goditje me bateri 18V, 70 Nm, motor pa karboncina (vetem trup)",Elektrik,,,,,elektrik,active
G1813DA-W2Z – Gure fleksibel me bateri motor pa karboncina 18V / 125 mm (vetem trup),Elektrik,,,,,elektrik,active
Sharre me lama horizontale RS 11-28 / 1100 Watt – 432776,Elektrik,,,,,elektrik,active
Vidiator Gipsi 600 W elektronik 0-6000 rpm,Elektrik,,,,,elektrik,active
417939 – Sharre Rrethore me bateri 18V / CS 62 18.0-EC (vetem trup),Elektrik,,,,,elektrik,active
485403 – Sharre me lama vertikale me bateri 18 V (vetem trup) JS 18,Elektrik,,,,,elektrik,active
43.121.10 – Torno Druri TC-WW 1000/1 / 400 W / 1000 mm,Elektrik,,,,,elektrik,active
"43.405.05 – Sharre ndertimi TC-TS 254 eco 1800 W, disku 254×30 mm",Elektrik,,,,,elektrik,active
45.139.50 – Matrapik SDS-Plus me bateri Herocco36/28,Elektrik,,,,,elektrik,active
42.599.30 – Zmeriluese muresh TC-DW 225 / 600 W / 225 mm,Elektrik,,,,,elektrik,active
Zdrukth me bateri 18V / 82 mm (vetem trup),Elektrik,,,,,elektrik,active
Sharre me lama vertikale me bateri 18 V (vetem trup),Elektrik,,,,,elektrik,active
